task,seed_index,seed,mean_quality,mean_cost,mean_utility,delta_utility_vs_fixed
structured_v2,91,202608111090,0.8333581680300994,0.38541499999999995,0.8025249680300994,-0.09598479689087047
structured_v2,92,202608111091,0.8295842266148333,0.377525,0.7993822266148334,-0.09912753830613652
structured_v2,93,202608111092,0.8288228376058676,0.3813249999999999,0.7983168376058675,-0.10019292731510243
structured_v2,94,202608111093,0.8310476832991528,0.3802,0.8006316832991528,-0.0978780816218171
structured_v2,95,202608111094,0.8292907572865345,0.38466999999999996,0.7985171572865345,-0.0999926076344354
structured_v2,96,202608111095,0.8365033627220538,0.362515,0.8075021627220538,-0.09100760219891613
structured_v2,97,202608111096,0.8296684123540445,0.403555,0.7973840123540447,-0.10112575256692524
structured_v2,98,202608111097,0.830464311248193,0.37733500000000003,0.8002775112481929,-0.09823225367277699
structured_v2,99,202608111098,0.8377427281547442,0.38871,0.8066459281547442,-0.09186383676622567
structured_v2,100,202608111099,0.8339861126511517,0.373365,0.8041169126511518,-0.09439285226981808
musique,1,202608111000,0.49798843774784024,0.33136643517683356,0.47147912293369365,-0.03395708057927793
musique,2,202608111001,0.494341020682137,0.3259854502233722,0.4682621846642673,-0.037174018848704304
musique,3,202608111002,0.5013995887134036,0.3212836586402841,0.4756968960221808,-0.02973930749079079
musique,4,202608111003,0.4993942666090896,0.3275612400367576,0.47318936740614903,-0.03224683610682255
musique,5,202608111004,0.5019112616471114,0.31917588768910526,0.4763771906319829,-0.029059012880988666
musique,6,202608111005,0.5021525370565401,0.3365803276395028,0.4752261108453799,-0.03021009266759167
musique,7,202608111006,0.49889349162027075,0.3311014490432641,0.4724053756968096,-0.033030827816161956
musique,8,202608111007,0.49300918912865743,0.3227710482836719,0.4671875052659637,-0.038248698247007884
musique,9,202608111008,0.4972197899813351,0.32456843806601154,0.4712543149360542,-0.034181888576917396
musique,10,202608111009,0.49538835824806204,0.33458910174535705,0.4686212301084336,-0.03681497340453799
musique,11,202608111010,0.4932321139930663,0.3211746846803966,0.46753813921863463,-0.03789806429433695
musique,12,202608111011,0.5000071759051615,0.3213286675769782,0.47430088249900326,-0.03113532101396832
musique,13,202608111012,0.5024595587933968,0.32152011815983295,0.47673794934061015,-0.028698254172361437
musique,14,202608111013,0.5014282702673662,0.3245914708120248,0.47546095260240423,-0.029975250910567353
musique,15,202608111014,0.4982520479381524,0.31552359101013555,0.4730101606573415,-0.032426042855630055
musique,16,202608111015,0.49827031747854034,0.3171300072890412,0.4728999168954169,-0.0325362866175547
musique,17,202608111016,0.502300238345678,0.3297448296071119,0.475920651977109,-0.029515551535862605
musique,18,202608111017,0.4995619658937013,0.32788802734133676,0.47333092370639435,-0.032105279806577236
musique,19,202608111018,0.4989341744583068,0.32309812994409387,0.4730863240627793,-0.0323498794501923
musique,20,202608111019,0.5048050301917806,0.31835097704882237,0.47933695202787474,-0.02609925148509684
musique,21,202608111020,0.5008550850498834,0.31739458575783747,0.4754635181892563,-0.029972685323715276
musique,22,202608111021,0.497664766604917,0.3226491320716529,0.4718528360391847,-0.033583367473786874
musique,23,202608111022,0.4996203958788866,0.3175046470323655,0.47422002411629743,-0.03121617939667415
musique,24,202608111023,0.49863890191751503,0.327648677533204,0.4724270077148587,-0.0330091957981129
musique,25,202608111024,0.5019060342100484,0.3356383914544737,0.4750549628936904,-0.030381240619281158
musique,26,202608111025,0.49456742344043897,0.32484598586244495,0.4685797445714433,-0.03685645894152828
musique,27,202608111026,0.5009563010516176,0.32307172268495493,0.4751105632368211,-0.03032564027615048
musique,28,202608111027,0.4992465057924094,0.32114946658536747,0.47355454846558,-0.0318816550473916
musique,29,202608111028,0.492380431981688,0.3228605288828377,0.46655158967106103,-0.038884613841910554
musique,30,202608111029,0.5036549649746632,0.3236269881821782,0.47776480592008896,-0.02767139759288262
musique,31,202608111030,0.49946635688288965,0.3173723475155852,0.4740765690816429,-0.031359634431328665
musique,32,202608111031,0.5031944097644055,0.3353857809408556,0.476363547289137,-0.029072656223834592
musique,33,202608111032,0.4994654237535602,0.32536378641823255,0.4734363208401016,-0.03199988267286996
musique,34,202608111033,0.49829292175697426,0.3142763108644067,0.47315081688782173,-0.03228538662514985
musique,35,202608111034,0.503161948631379,0.3324069842195732,0.4765693898938131,-0.028866813619158493
musique,36,202608111035,0.5082822733160642,0.3341660239072111,0.48154899140348734,-0.023887212109484246
musique,37,202608111036,0.495386490346871,0.31366984770294615,0.4702929025306352,-0.03514330098233637
musique,38,202608111037,0.5040395383242676,0.32458720119971174,0.4780725622282908,-0.027363641284680773
musique,39,202608111038,0.5054502033315561,0.3368927785773325,0.4784987810453695,-0.026937422467602057
musique,40,202608111039,0.49709235539117724,0.32088522136030434,0.4714215376823529,-0.034014665830618684
musique,41,202608111040,0.49843274877575633,0.31225080907010994,0.47345268405014745,-0.03198351946282413
musique,42,202608111041,0.5007946281404363,0.33833243949891023,0.47372803298052335,-0.03170817053244823
musique,43,202608111042,0.49399801841516877,0.31367527365900655,0.46890399652244824,-0.03653220699052334
musique,44,202608111043,0.49788068511891537,0.3148669091983107,0.4726913323830504,-0.032744871129921194
musique,45,202608111044,0.4999106586252194,0.350326426914394,0.4718845444720678,-0.03355165904090379
musique,46,202608111045,0.5043505941334167,0.33377960131136025,0.47764822602850787,-0.02778797748446371
musique,47,202608111046,0.5021560681816545,0.32829118105887933,0.4758927736969441,-0.029543429816027478
musique,48,202608111047,0.5001927815094399,0.3076555882820621,0.4755803344468749,-0.029855869066096663
musique,49,202608111048,0.5005578373576187,0.3310450798535553,0.47407423096933426,-0.03136197254363732
musique,50,202608111049,0.49707683018938564,0.3198785473601768,0.47148654640057147,-0.03394965711240011
musique,51,202608111050,0.5034330239867705,0.3382416792330017,0.4763736896481303,-0.029062513864841266
musique,52,202608111051,0.4982670484553725,0.3150256191030612,0.4730649989271275,-0.03237120458584408
musique,53,202608111052,0.4952217533990469,0.31738636250875485,0.4698308443983465,-0.03560535911462509
musique,54,202608111053,0.5048840328887025,0.333118585865049,0.47823454601949866,-0.02720165749347292
musique,55,202608111054,0.5033348758139436,0.3281715308995776,0.47708115334197737,-0.02835505017099421
musique,56,202608111055,0.5012419282581411,0.32500196051039615,0.4752417714173095,-0.030194432095662083
musique,57,202608111056,0.49795494119246597,0.3256241561759006,0.4719050086983939,-0.03353119481457767
musique,58,202608111057,0.5003744416768791,0.33477891053866143,0.47359212883378615,-0.03184407467918543
musique,59,202608111058,0.4952942966204779,0.31404249854699884,0.47017089673671797,-0.03526530677625361
musique,60,202608111059,0.4993889340746028,0.3303097170768315,0.4729641567084562,-0.032472046804515375
musique,61,202608111060,0.5005522609263096,0.3323393177238487,0.47396511550840176,-0.031471088004569825
musique,62,202608111061,0.4953139877925813,0.3259970085478089,0.4692342271087565,-0.036201976404215075
musique,63,202608111062,0.49765619752116047,0.30798882431136276,0.4730170915762514,-0.0324191119367202
musique,64,202608111063,0.5014170345767693,0.31318826105089465,0.47636197369269784,-0.029074229820273745
musique,65,202608111064,0.49762412081570706,0.31538128822116857,0.4723936177580135,-0.03304258575495811
musique,66,202608111065,0.4974912628587194,0.32937619875290497,0.47114116695848707,-0.034295036554484515
musique,67,202608111066,0.49355547377042963,0.33495013469037044,0.4667594629952001,-0.03867674051777148
musique,68,202608111067,0.4957744572345169,0.3452241868791268,0.46815652228418675,-0.03727968122878483
musique,69,202608111068,0.4985878940301774,0.32280696776632806,0.4727633366088712,-0.03267286690410037
musique,70,202608111069,0.5010760414736312,0.3244681757077062,0.4751185874170146,-0.030317616095956956
musique,71,202608111070,0.500809890159295,0.33026902869941765,0.4743883678633416,-0.031047835649629985
musique,72,202608111071,0.5031537795115025,0.3142411268518325,0.47801448936335605,-0.027421714149615528
musique,73,202608111072,0.4992333230072799,0.32230956142711686,0.4734485580931105,-0.0319876454198611
musique,74,202608111073,0.49621900512835526,0.3252717240898844,0.47019726720116456,-0.03523893631180702
musique,75,202608111074,0.4966278425162976,0.34013162729052204,0.4694173123330558,-0.0360188911799158
musique,76,202608111075,0.4981889919747333,0.3114796410976292,0.47327062068692305,-0.03216558282604853
musique,77,202608111076,0.49797789401173,0.3274937304468558,0.4717783955759815,-0.03365780793699008
musique,78,202608111077,0.5032547368977516,0.3223490809960091,0.47746681041807076,-0.02796939309490082
musique,79,202608111078,0.5063770922503473,0.34865689921590515,0.4784845403130749,-0.02695166319989667
musique,80,202608111079,0.501799730508976,0.3325766522153896,0.4751935983317448,-0.03024260518122679
musique,81,202608111080,0.5037335471350136,0.30609656706645655,0.47924582176969716,-0.026190381743274427
musique,82,202608111081,0.5034676040427886,0.31951315738827846,0.4779065514517263,-0.027529652061245302
musique,83,202608111082,0.49935366949792387,0.3171439140943009,0.4739821563703798,-0.03145404714259176
musique,84,202608111083,0.4938791017025615,0.3207501071295334,0.46821909313219884,-0.037217110380772744
musique,85,202608111084,0.5023431659578477,0.3272801298139074,0.47616075557273513,-0.029275447940236454
musique,86,202608111085,0.4990843593677639,0.33625758996315824,0.47218375217071124,-0.03325245134226035
musique,87,202608111086,0.5011424050874028,0.33668762412665704,0.47420739515727023,-0.031228808355701354
musique,88,202608111087,0.4958840565873466,0.31779385286379686,0.47046054835824286,-0.034975655154728724
musique,89,202608111088,0.4961216335247035,0.31369005028783004,0.471026429501677,-0.03440977401129458
musique,90,202608111089,0.49229892321425034,0.3319562698885906,0.46574242162316304,-0.039693781889808544
musique,91,202608111090,0.4953944025134465,0.3212688908257098,0.46969289124738967,-0.03574331226558192
musique,92,202608111091,0.49779678992426435,0.3245787006627756,0.47183049387124243,-0.03360570964172915
musique,93,202608111092,0.502958797835938,0.3239001409494412,0.4770467865599826,-0.028389416952988966
musique,94,202608111093,0.5022618979009305,0.3178361930639681,0.47683500245581306,-0.02860120105715852
musique,95,202608111094,0.4986925493418093,0.32792671571458204,0.4724584120846427,-0.032977791428328906
musique,96,202608111095,0.5019232193977592,0.3153351942528128,0.47669640385753415,-0.028739799655437437
musique,97,202608111096,0.49991441192738173,0.342278166476063,0.47253215860929665,-0.032904044903674934
musique,98,202608111097,0.5006351829339274,0.3244125217443117,0.47468218119438244,-0.030754022318589147
musique,99,202608111098,0.4991522155243681,0.3362791422980158,0.47224988414052693,-0.03318631937244465
musique,100,202608111099,0.4981297067391713,0.3150737799309689,0.4729238043446937,-0.03251239916827786
